230001;1;2301;4,2;4,7;4,45
230001;2;2301;3,2;3,5;3,35
230001;3;2301;4;4,6;4,3
230001;4;2301;4,4;4,4;4,4
230001;5;2301;4,2;4,4;4,3
230001;6;2301;3,3;4,7;4
230001;7;2301;4,8;3,1;3,95
230001;8;2301;3,4;4,8;4,1
230001;9;2301;3,6;3,3;3,45
230001;10;2301;4,5;4;4,25
230001;11;2301;3,8;3,2;3,5
230001;12;2301;3,5;3,2;3,35
230002;1;2301;3,5;4,9;4,2
230002;2;2301;4,4;4,2;4,3
230002;3;2301;3,8;3,5;3,65
230002;4;2301;3,5;4,4;3,95
230002;5;2301;4,8;3,1;3,95
230002;6;2301;3,2;4,1;3,65
230002;7;2301;4,3;3,3;3,8
230002;8;2301;3;4,2;3,6
230002;9;2301;4;4;4
230002;10;2301;4,7;4,4;4,55
230002;11;2301;3,6;3,3;3,45
230002;12;2301;3,9;3,4;3,65
230003;1;2301;3,6;4,9;4,25
230003;2;2301;3,9;3,2;3,55
230003;3;2301;3,2;3,8;3,5
230003;4;2301;3,5;4,1;3,8
230003;5;2301;3,1;3,5;3,3
230003;6;2301;3,3;4,8;4,05
230003;7;2301;3,2;5;4,1
230003;8;2301;3,8;4,3;4,05
230003;9;2301;3,8;3,4;3,6
230003;10;2301;4,4;4,6;4,5
230003;11;2301;4;4,3;4,15
230003;12;2301;3,9;4,1;4
230004;1;2301;4,9;4,3;4,6
230004;2;2301;3,2;3,7;3,45
230004;3;2301;4,5;4,6;4,55
230004;4;2301;3;3,7;3,35
230004;5;2301;4,6;4,2;4,4
230004;6;2301;4,5;4;4,25
230004;7;2301;4,9;4,4;4,65
230004;8;2301;3,9;3,6;3,75
230004;9;2301;4,7;4,2;4,45
230004;10;2301;4,3;3,9;4,1
230004;11;2301;4,1;3,6;3,85
230004;12;2301;3,7;4,4;4,05
230005;1;2301;3,5;3,3;3,4
230005;2;2301;3,6;3,7;3,65
230005;3;2301;4,1;3,7;3,9
230005;4;2301;3;4,1;3,55
230005;5;2301;4;3,7;3,85
230005;6;2301;4,2;3,1;3,65
230005;7;2301;4,5;4,1;4,3
230005;8;2301;4,8;3,3;4,05
230005;9;2301;4,1;3,4;3,75
230005;10;2301;3,5;3,8;3,65
230005;11;2301;4,3;4,9;4,6
230005;12;2301;4,6;3,5;4,05
230006;1;2301;6;9,8;7,9
230006;2;2301;6,1;6;6,05
230006;3;2301;8,5;6,2;7,35
230006;4;2301;7,9;6,8;7,35
230006;5;2301;8,1;7,9;8
230006;6;2301;7;8,7;7,85
230006;7;2301;5,4;8;6,7
230006;8;2301;5,1;9,9;7,5
230006;9;2301;8,4;5,6;7
230006;10;2301;7;8,5;7,75
230006;11;2301;9;6,1;7,55
230006;12;2301;5,4;9;7,2
230007;1;2301;7,2;7,7;7,45
230007;2;2301;7,4;6,5;6,95
230007;3;2301;7;5,4;6,2
230007;4;2301;5,6;9;7,3
230007;5;2301;9,6;7,9;8,75
230007;6;2301;7,7;7,2;7,45
230007;7;2301;7,3;5,1;6,2
230007;8;2301;9,6;8,9;9,25
230007;9;2301;8;8,1;8,05
230007;10;2301;9,6;7,5;8,55
230007;11;2301;9,3;5,3;7,3
230007;12;2301;6,9;6,4;6,65
230008;1;2301;7,1;9,2;8,15
230008;2;2301;8;7,5;7,75
230008;3;2301;5,2;5,4;5,3
230008;4;2301;9,8;6,1;7,95
230008;5;2301;5,5;8,4;6,95
230008;6;2301;9,9;9,6;9,75
230008;7;2301;5,2;9,3;7,25
230008;8;2301;7,1;5,9;6,5
230008;9;2301;8,3;8;8,15
230008;10;2301;8,8;9;8,9
230008;11;2301;5,5;8,8;7,15
230008;12;2301;8;7,5;7,75
230009;1;2301;5,2;8,8;7
230009;2;2301;9,5;5,3;7,4
230009;3;2301;7,2;6,2;6,7
230009;4;2301;5,6;5,2;5,4
230009;5;2301;7,6;9,5;8,55
230009;6;2301;8,1;7,4;7,75
230009;7;2301;9;8,7;8,85
230009;8;2301;6,4;9,9;8,15
230009;9;2301;5,7;6,5;6,1
230009;10;2301;6,3;7,6;6,95
230009;11;2301;6,5;6,8;6,65
230009;12;2301;7,8;5,9;6,85
230010;1;2301;5,6;9,6;7,6
230010;2;2301;7,8;5,2;6,5
230010;3;2301;5,6;6,7;6,15
230010;4;2301;5,2;5;5,1
230010;5;2301;6,6;5,1;5,85
230010;6;2301;7,6;8,6;8,1
230010;7;2301;7,9;5,2;6,55
230010;8;2301;8,2;5,5;6,85
230010;9;2301;9,8;6,1;7,95
230010;10;2301;9,6;5,5;7,55
230010;11;2301;9,9;5;7,45
230010;12;2301;6,6;5,9;6,25
230011;1;2301;9,9;8,9;9,4
230011;2;2301;7,3;7,4;7,35
230011;3;2301;9,7;8,8;9,25
230011;4;2301;6,2;6,7;6,45
230011;5;2301;5,2;6,4;5,8
230011;6;2301;6,3;8,6;7,45
230011;7;2301;5;5,2;5,1
230011;8;2301;6,4;6;6,2
230011;9;2301;6,1;9,3;7,7
230011;10;2301;7,7;6,1;6,9
230011;11;2301;9;9,1;9,05
230011;12;2301;5,1;5,4;5,25
230012;1;2301;7,3;7,7;7,5
230012;2;2301;7,7;7,3;7,5
230012;3;2301;7,8;9,1;8,45
230012;4;2301;9,7;5,3;7,5
230012;5;2301;9,9;9;9,45
230012;6;2301;7,5;9,8;8,65
230012;7;2301;5,6;7,1;6,35
230012;8;2301;8,3;6,1;7,2
230012;9;2301;7,1;9,8;8,45
230012;10;2301;7;9;8
230012;11;2301;7,1;9,3;8,2
230012;12;2301;8,9;5,7;7,3
230013;1;2301;8;9,3;8,65
230013;2;2301;6,6;5,2;5,9
230013;3;2301;6,7;8,7;7,7
230013;4;2301;9,5;5,6;7,55
230013;5;2301;6,1;9,5;7,8
230013;6;2301;9,9;6,8;8,35
230013;7;2301;5,6;7,1;6,35
230013;8;2301;9,3;7,2;8,25
230013;9;2301;6,5;6,9;6,7
230013;10;2301;9,5;7,1;8,3
230013;11;2301;6,3;7,5;6,9
230013;12;2301;6,5;5,6;6,05
230014;1;2301;6;5,8;5,9
230014;2;2301;8,9;8,7;8,8
230014;3;2301;9,7;7,5;8,6
230014;4;2301;5,7;5,1;5,4
230014;5;2301;8,7;7,6;8,15
230014;6;2301;8,4;9,9;9,15
230014;7;2301;6;5,8;5,9
230014;8;2301;9,6;6,9;8,25
230014;9;2301;9;6,2;7,6
230014;10;2301;9;7,6;8,3
230014;11;2301;8,5;5,3;6,9
230014;12;2301;7,6;5,2;6,4
230015;1;2301;6,5;5,3;5,9
230015;2;2301;8,1;6;7,05
230015;3;2301;5,2;6,8;6
230015;4;2301;9,6;6,8;8,2
230015;5;2301;7,8;9,3;8,55
230015;6;2301;8,3;6,8;7,55
230015;7;2301;5,3;6,8;6,05
230015;8;2301;7,2;6,2;6,7
230015;9;2301;8;8,7;8,35
230015;10;2301;9,4;9,3;9,35
230015;11;2301;6,2;6,3;6,25
230015;12;2301;7,5;5,4;6,45
230016;1;2301;6,1;9,6;7,85
230016;2;2301;6,5;8,3;7,4
230016;3;2301;7,9;6,7;7,3
230016;4;2301;6,3;6;6,15
230016;5;2301;9,5;6,1;7,8
230016;6;2301;9,7;7,3;8,5
230016;7;2301;8,9;9,7;9,3
230016;8;2301;6,2;8,7;7,45
230016;9;2301;10;6;8
230016;10;2301;9;9;9
230016;11;2301;6,4;7,8;7,1
230016;12;2301;5,8;7,9;6,85
230017;1;2301;6,5;8,8;7,65
230017;2;2301;6;9,6;7,8
230017;3;2301;9,3;5,1;7,2
230017;4;2301;9,5;6;7,75
230017;5;2301;9,3;9,5;9,4
230017;6;2301;6,9;5,7;6,3
230017;7;2301;9,9;9,8;9,85
230017;8;2301;9,2;9;9,1
230017;9;2301;5,1;6,1;5,6
230017;10;2301;6,1;9,4;7,75
230017;11;2301;6,2;8,8;7,5
230017;12;2301;8;9,8;8,9
230018;1;2301;9,1;9,3;9,2
230018;2;2301;9;5;7
230018;3;2301;7,5;5,3;6,4
230018;4;2301;6;5,9;5,95
230018;5;2301;5,5;7,1;6,3
230018;6;2301;6,8;7,8;7,3
230018;7;2301;6,6;9,6;8,1
230018;8;2301;9,4;8,2;8,8
230018;9;2301;5,1;9,3;7,2
230018;10;2301;7,7;5,7;6,7
230018;11;2301;7,6;6,1;6,85
230018;12;2301;8,3;5,4;6,85
230019;1;2301;7,5;7,9;7,7
230019;2;2301;5,9;8,8;7,35
230019;3;2301;6;8,2;7,1
230019;4;2301;7,1;9,3;8,2
230019;5;2301;5;7,4;6,2
230019;6;2301;7,5;8,8;8,15
230019;7;2301;9,5;8,1;8,8
230019;8;2301;7,3;5,4;6,35
230019;9;2301;7,3;7,5;7,4
230019;10;2301;8,2;7;7,6
230019;11;2301;6,6;8,9;7,75
230019;12;2301;6,6;8,6;7,6
230020;1;2301;9,5;5,1;7,3
230020;2;2301;7,7;5,3;6,5
230020;3;2301;6,6;8,2;7,4
230020;4;2301;6,2;5,1;5,65
230020;5;2301;8,2;9,3;8,75
230020;6;2301;7,3;6,5;6,9
230020;7;2301;9,2;9,6;9,4
230020;8;2301;9;5,1;7,05
230020;9;2301;8,2;6,8;7,5
230020;10;2301;5,5;6,7;6,1
230020;11;2301;6,5;8;7,25
230020;12;2301;8,4;6,7;7,55
230021;1;2301;7,8;6,6;7,2
230021;2;2301;6,7;7,8;7,25
230021;3;2301;5,1;9,5;7,3
230021;4;2301;6,6;8,7;7,65
230021;5;2301;7,4;8,4;7,9
230021;6;2301;9,7;8,5;9,1
230021;7;2301;9,8;7,6;8,7
230021;8;2301;8,7;9,8;9,25
230021;9;2301;8,2;6,1;7,15
230021;10;2301;9,3;6;7,65
230021;11;2301;7,1;9,9;8,5
230021;12;2301;8,3;5,8;7,05
230022;1;2301;8,7;7,2;7,95
230022;2;2301;6,7;8,3;7,5
230022;3;2301;7,7;9,4;8,55
230022;4;2301;7,2;8;7,6
230022;5;2301;9,2;7,8;8,5
230022;6;2301;7,5;8,9;8,2
230022;7;2301;8,8;6,3;7,55
230022;8;2301;9,3;5,6;7,45
230022;9;2301;7,5;8,9;8,2
230022;10;2301;5,1;9,9;7,5
230022;11;2301;5,8;8,4;7,1
230022;12;2301;8,5;6,4;7,45
230023;1;2301;5,3;6,6;5,95
230023;2;2301;7,9;9,7;8,8
230023;3;2301;6,2;6,1;6,15
230023;4;2301;6,4;9,2;7,8
230023;5;2301;5,1;6,7;5,9
230023;6;2301;7,1;5,8;6,45
230023;7;2301;9,3;5,7;7,5
230023;8;2301;5,2;7,4;6,3
230023;9;2301;5,7;6;5,85
230023;10;2301;7,2;9,4;8,3
230023;11;2301;5,6;9,2;7,4
230023;12;2301;6,6;7,2;6,9
230024;1;2301;5,9;7,4;6,65
230024;2;2301;8,1;8;8,05
230024;3;2301;6,8;6,9;6,85
230024;4;2301;8,5;8,9;8,7
230024;5;2301;9,6;5,1;7,35
230024;6;2301;7,5;6;6,75
230024;7;2301;7,9;7,8;7,85
230024;8;2301;9,4;9,1;9,25
230024;9;2301;8,6;6,9;7,75
230024;10;2301;7,3;7;7,15
230024;11;2301;7,9;8,9;8,4
230024;12;2301;8,8;9;8,9
230025;1;2301;8,2;5,3;6,75
230025;2;2301;8,1;7,1;7,6
230025;3;2301;6,7;8,7;7,7
230025;4;2301;5,2;5,3;5,25
230025;5;2301;8,6;7,1;7,85
230025;6;2301;8,4;5;6,7
230025;7;2301;7,7;9,3;8,5
230025;8;2301;6,3;6,5;6,4
230025;9;2301;5,7;6,8;6,25
230025;10;2301;9,5;9,9;9,7
230025;11;2301;6,7;5,3;6
230025;12;2301;6;6;6
230026;1;2301;6,4;8;7,2
230026;2;2301;8,2;8,6;8,4
230026;3;2301;6,1;6,6;6,35
230026;4;2301;8,1;7,6;7,85
230026;5;2301;6;7,8;6,9
230026;6;2301;5,7;7,2;6,45
230026;7;2301;9,3;5,8;7,55
230026;8;2301;9,8;8,4;9,1
230026;9;2301;9,2;5,7;7,45
230026;10;2301;8,4;5,7;7,05
230026;11;2301;5,2;5,9;5,55
230026;12;2301;6,6;5,9;6,25
230027;1;2301;6,5;7,7;7,1
230027;2;2301;9,8;5,1;7,45
230027;3;2301;6,9;6,6;6,75
230027;4;2301;8,9;6,7;7,8
230027;5;2301;8,3;5,3;6,8
230027;6;2301;5,4;9,1;7,25
230027;7;2301;7,1;9,1;8,1
230027;8;2301;5;7,4;6,2
230027;9;2301;6,1;8,8;7,45
230027;10;2301;5,2;9;7,1
230027;11;2301;7,5;9,8;8,65
230027;12;2301;9;9,2;9,1
230028;1;2301;9,3;5,4;7,35
230028;2;2301;6,4;6,8;6,6
230028;3;2301;6,3;6,8;6,55
230028;4;2301;8,8;6,1;7,45
230028;5;2301;5,7;9,7;7,7
230028;6;2301;5,1;8,1;6,6
230028;7;2301;8,2;6;7,1
230028;8;2301;6,6;5,4;6
230028;9;2301;6,8;7,8;7,3
230028;10;2301;5,8;8,9;7,35
230028;11;2301;8;9,8;8,9
230028;12;2301;7,5;7,5;7,5
230029;1;2301;9,2;9,6;9,4
230029;2;2301;9;8,2;8,6
230029;3;2301;8,9;8,6;8,75
230029;4;2301;9,7;8,4;9,05
230029;5;2301;7,8;6,9;7,35
230029;6;2301;7,8;6,1;6,95
230029;7;2301;5,4;8,2;6,8
230029;8;2301;9,5;7,9;8,7
230029;9;2301;8,2;7,9;8,05
230029;10;2301;7,5;8;7,75
230029;11;2301;7,2;9,1;8,15
230029;12;2301;8,2;7;7,6
230030;1;2301;7,8;5,6;6,7
230030;2;2301;6,6;7,1;6,85
230030;3;2301;9,7;9,1;9,4
230030;4;2301;8;9,9;8,95
230030;5;2301;5,6;9,8;7,7
230030;6;2301;9,6;7,2;8,4
230030;7;2301;5,2;7,8;6,5
230030;8;2301;8,9;6,5;7,7
230030;9;2301;7,1;8,1;7,6
230030;10;2301;5,3;5,7;5,5
230030;11;2301;7;9,4;8,2
230030;12;2301;8,6;6,5;7,55
230031;1;2301;9,6;5,7;7,65
230031;2;2301;7,9;7,7;7,8
230031;3;2301;5,8;5,3;5,55
230031;4;2301;6,4;9,7;8,05
230031;5;2301;10;9,4;9,7
230031;6;2301;7,6;8,7;8,15
230031;7;2301;6,1;8,3;7,2
230031;8;2301;5,8;9,1;7,45
230031;9;2301;6,9;9,3;8,1
230031;10;2301;9,2;8,3;8,75
230031;11;2301;6,8;8,9;7,85
230031;12;2301;8,3;6,7;7,5
230032;1;2301;6,7;6,4;6,55
230032;2;2301;6,7;8,5;7,6
230032;3;2301;7;7,7;7,35
230032;4;2301;5,4;9,9;7,65
230032;5;2301;8,1;8,3;8,2
230032;6;2301;9,9;8,1;9
230032;7;2301;6,3;7,6;6,95
230032;8;2301;8,2;9,4;8,8
230032;9;2301;6,3;9,6;7,95
230032;10;2301;5,3;6;5,65
230032;11;2301;5,1;9,9;7,5
230032;12;2301;7,2;5,4;6,3
230033;1;2301;8,1;8,1;8,1
230033;2;2301;9,5;6,6;8,05
230033;3;2301;6,2;8,7;7,45
230033;4;2301;9,8;8,7;9,25
230033;5;2301;7,6;8,9;8,25
230033;6;2301;7,1;8,1;7,6
230033;7;2301;6,8;6,6;6,7
230033;8;2301;9,6;7,1;8,35
230033;9;2301;8,7;6,1;7,4
230033;10;2301;9;10;9,5
230033;11;2301;5,3;5,7;5,5
230033;12;2301;7,4;6,8;7,1
230034;1;2301;7,6;7,7;7,65
230034;2;2301;9,7;9,2;9,45
230034;3;2301;6,8;9,6;8,2
230034;4;2301;6,4;6,5;6,45
230034;5;2301;7,5;9,6;8,55
230034;6;2301;7,6;9,2;8,4
230034;7;2301;9,4;9,5;9,45
230034;8;2301;5,3;5,3;5,3
230034;9;2301;7;7,2;7,1
230034;10;2301;5,5;5,9;5,7
230034;11;2301;6;8,4;7,2
230034;12;2301;5,1;5;5,05
230035;1;2301;6,5;8,8;7,65
230035;2;2301;8,3;7,2;7,75
230035;3;2301;9,1;8,5;8,8
230035;4;2301;9,9;8;8,95
230035;5;2301;7,9;9,7;8,8
230035;6;2301;7,5;6,7;7,1
230035;7;2301;8;9,7;8,85
230035;8;2301;5,6;9,2;7,4
230035;9;2301;7;8,4;7,7
230035;10;2301;6,6;6,6;6,6
230035;11;2301;6,1;7,4;6,75
230035;12;2301;9,1;9,7;9,4
230036;1;2301;6,1;9,6;7,85
230036;2;2301;8,2;8,1;8,15
230036;3;2301;9,8;7;8,4
230036;4;2301;7,5;6,3;6,9
230036;5;2301;7,7;7,9;7,8
230036;6;2301;5,9;6,4;6,15
230036;7;2301;8,8;5,6;7,2
230036;8;2301;6,7;5,1;5,9
230036;9;2301;5,2;9,7;7,45
230036;10;2301;8,2;5,9;7,05
230036;11;2301;6,5;8,2;7,35
230036;12;2301;9,5;6,8;8,15
230037;1;2301;9;5,5;7,25
230037;2;2301;6,6;9,7;8,15
230037;3;2301;9;9,1;9,05
230037;4;2301;6,9;9,8;8,35
230037;5;2301;5,3;8,2;6,75
230037;6;2301;7,9;5,8;6,85
230037;7;2301;7,2;9,5;8,35
230037;8;2301;5,8;8,2;7
230037;9;2301;7,4;7,3;7,35
230037;10;2301;5,3;8,5;6,9
230037;11;2301;7,8;9,6;8,7
230037;12;2301;7,8;6,9;7,35
230038;1;2301;9,7;8,5;9,1
230038;2;2301;7,3;8,8;8,05
230038;3;2301;9,7;5,3;7,5
230038;4;2301;7,6;8,3;7,95
230038;5;2301;9,6;5,6;7,6
230038;6;2301;6,7;6;6,35
230038;7;2301;8,8;5,2;7
230038;8;2301;5,2;6,3;5,75
230038;9;2301;5,1;9,4;7,25
230038;10;2301;6,3;5,7;6
230038;11;2301;8,2;5,8;7
230038;12;2301;6,2;5,6;5,9
230039;1;2301;9;6,3;7,65
230039;2;2301;7,4;6,5;6,95
230039;3;2301;5,5;5,2;5,35
230039;4;2301;7,9;8,6;8,25
230039;5;2301;6,9;7;6,95
230039;6;2301;5,7;8,5;7,1
230039;7;2301;5;9,4;7,2
230039;8;2301;6,9;5,9;6,4
230039;9;2301;9,5;5,8;7,65
230039;10;2301;5,9;6,6;6,25
230039;11;2301;7,2;6,3;6,75
230039;12;2301;7,6;6,4;7
230040;1;2301;9,4;8,4;8,9
230040;2;2301;7,9;6,5;7,2
230040;3;2301;8,7;9,6;9,15
230040;4;2301;7,9;7,8;7,85
230040;5;2301;5,8;6,7;6,25
230040;6;2301;9,4;6,9;8,15
230040;7;2301;10;7,8;8,9
230040;8;2301;7,3;6,9;7,1
230040;9;2301;5,7;5,6;5,65
230040;10;2301;9,5;5,6;7,55
230040;11;2301;8;8;8
230040;12;2301;7,1;8;7,55
220001;1;2301;9,1;5,3;7,2
220001;2;2301;8;5,8;6,9
220001;3;2301;6,8;5,9;6,35
220001;4;2301;9,5;9,3;9,4
220001;5;2301;6,5;9,6;8,05
220001;6;2301;8,9;8,7;8,8
220001;7;2301;6,6;6,6;6,6
220001;8;2301;8,8;8,3;8,55
220001;9;2301;9,2;5,4;7,3
220001;10;2301;8,4;7,2;7,8
220001;11;2301;9,6;8,5;9,05
220001;12;2301;6,8;8,2;7,5
220002;1;2301;9;6,1;7,55
220002;2;2301;5,1;6,3;5,7
220002;3;2301;7,4;7;7,2
220002;4;2301;5,7;7,7;6,7
220002;5;2301;6,7;9,9;8,3
220002;6;2301;5,9;7,1;6,5
220002;7;2301;9,8;9;9,4
220002;8;2301;6,4;7,7;7,05
220002;9;2301;8,2;5,1;6,65
220002;10;2301;7,4;8,2;7,8
220002;11;2301;6,6;8,5;7,55
220002;12;2301;6,3;7,5;6,9
220003;1;2301;5,1;6,2;5,65
220003;2;2301;6,3;8,1;7,2
220003;3;2301;6,9;8,5;7,7
220003;4;2301;9,6;7,2;8,4
220003;5;2301;6,8;8,6;7,7
220003;6;2301;6,5;7,7;7,1
220003;7;2301;6,9;9,8;8,35
220003;8;2301;5,3;7,8;6,55
220003;9;2301;7,5;7,1;7,3
220003;10;2301;6,5;5,3;5,9
220003;11;2301;7,5;6,2;6,85
220003;12;2301;8,8;7,1;7,95
220004;1;2301;9,5;9,3;9,4
220004;2;2301;9,3;5,4;7,35
220004;3;2301;6,7;9,8;8,25
220004;4;2301;6,5;6,4;6,45
220004;5;2301;8,1;8,1;8,1
220004;6;2301;6,3;9,8;8,05
220004;7;2301;9,3;8,2;8,75
220004;8;2301;5,1;6,6;5,85
220004;9;2301;7,7;9,4;8,55
220004;10;2301;7,5;9,7;8,6
220004;11;2301;9,2;8,9;9,05
220004;12;2301;6,7;9,4;8,05
220005;1;2301;9,5;7,6;8,55
220005;2;2301;5,2;7,4;6,3
220005;3;2301;5,3;5,4;5,35
220005;4;2301;9,9;5,7;7,8
220005;5;2301;8,6;6,7;7,65
220005;6;2301;9,3;5,5;7,4
220005;7;2301;7,9;7;7,45
220005;8;2301;6,4;7,8;7,1
220005;9;2301;6,6;5,8;6,2
220005;10;2301;9,9;7;8,45
220005;11;2301;7,1;9,6;8,35
220005;12;2301;6,1;5,1;5,6
